id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
23380375,26392545.0,38.91946,-77.00534,100%,99%,4.0,4.0,,,,3.0,120.0,0.0,0.0,0.0,0.0,322.0,23.0,0.0,4.83,4.92,4.89,4.94,4.95,4.75,4.79,2.0,1.0,1.0,3.62,138.0,,,4.0,0.0,3.0,120.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,26/02/2018,09/12/2024,f,t
23409975,2881676.0,38.9451,-77.02653,100%,75%,3.0,3.0,,,,5.0,100.0,0.0,15.0,31.0,32.0,44.0,11.0,0.0,4.82,4.82,4.89,4.93,4.89,4.75,4.86,1.0,1.0,0.0,0.49,110.0,,1.0,2.0,0.0,53.5,100.0,Entire townhouse,"Washington, DC",within a few hours,f,f,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,27/02/2018,14/05/2025,f,t
23478836,28922618.0,38.92878,-77.0401,100%,89%,2.0,2.0,1.0,1.0,$111.00,2.0,90.0,8.0,14.0,44.0,134.0,107.0,7.0,1.0,4.69,4.79,4.75,4.91,4.9,4.88,4.7,1.0,1.0,0.0,1.21,42.0,4662.0,0.0,2.0,0.0,2.0,90.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,15/03/2018,09/06/2025,f,t
23522812,175696585.0,38.93245,-77.03811,100%,100%,2.0,2.0,1.0,1.0,$150.00,3.0,365.0,8.0,25.0,25.0,42.0,405.0,50.0,5.0,4.93,4.94,4.92,4.97,4.92,4.87,4.89,1.0,1.0,0.0,4.57,255.0,38250.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,07/03/2018,16/06/2025,f,t
23625381,16082647.0,38.95895,-76.99432,100%,96%,1.0,2.0,1.0,2.0,$68.00,3.0,730.0,0.0,13.0,43.0,192.0,452.0,21.0,3.0,4.57,4.74,4.67,4.87,4.85,4.62,4.6,1.0,1.0,0.0,5.1,126.0,8568.0,1.0,1.0,0.0,3.0,730.0,Entire home,"Washington, DC",within an hour,f,t,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Entire home,Entire home/apt,07/03/2018,02/06/2025,t,t
23644899,70574319.0,38.91208,-77.03017,100%,100%,1.0,3.0,1.0,2.0,$182.00,3.0,90.0,5.0,31.0,56.0,93.0,333.0,52.0,3.0,4.89,4.91,4.92,4.97,4.85,4.98,4.82,1.0,1.0,0.0,3.78,255.0,46410.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,21/03/2018,11/06/2025,f,t
23711210,67317030.0,38.91337,-77.00788,100%,98%,4.0,5.0,,,,2.0,30.0,5.0,19.0,47.0,295.0,357.0,43.0,5.0,4.67,4.79,4.71,4.92,4.89,4.54,4.72,2.0,2.0,0.0,4.05,255.0,,2.0,3.0,0.0,2.0,30.0,Entire condo,,within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire condo,Entire home/apt,22/03/2018,13/06/2025,t,t
23713183,16259214.0,38.89905,-76.99935,100%,99%,2.0,5.0,1.0,3.0,$201.00,4.0,7.0,12.0,24.0,28.0,28.0,36.0,0.0,0.0,4.92,4.89,4.89,4.97,4.92,5.0,4.83,2.0,2.0,0.0,0.43,0.0,0.0,2.0,2.0,0.0,4.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,12/07/2018,15/08/2021,f,t
23724012,63140065.0,38.8938,-76.98227,100%,100%,2.0,3.0,1.0,2.0,$103.00,1.0,30.0,0.0,1.0,28.0,186.0,382.0,41.0,2.0,4.89,4.94,4.9,4.95,4.97,4.82,4.85,1.0,1.0,0.0,4.47,246.0,25338.0,1.0,2.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,14/06/2018,16/06/2025,t,t
23780677,178419661.0,38.90181351,-76.99240112,100%,96%,1.0,4.0,1.0,2.0,$93.00,2.0,13.0,14.0,44.0,74.0,74.0,379.0,31.0,2.0,4.86,4.88,4.9,4.96,4.88,4.82,4.82,1.0,1.0,0.0,4.35,186.0,17298.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,23/04/2018,09/06/2025,f,t
23855155,79479469.0,38.96859,-77.02073,,100%,1.0,6.0,,,,2.0,1125.0,0.0,0.0,0.0,0.0,39.0,12.0,1.0,4.9,4.87,4.69,4.95,4.95,4.79,4.64,1.0,1.0,0.0,0.45,72.0,,3.0,1.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",,t,t,"Takoma, Brightwood, Manor Park",Entire townhouse,Entire home/apt,22/04/2018,20/05/2025,f,t
23857828,62640960.0,38.94436,-76.98793,100%,25%,1.0,2.0,1.0,1.0,$95.00,31.0,120.0,28.0,58.0,88.0,363.0,18.0,0.0,0.0,4.78,4.89,4.83,4.89,5.0,4.72,4.89,1.0,1.0,0.0,0.21,0.0,0.0,1.0,1.0,0.0,31.0,120.0,Entire townhouse,"Washington, DC",within a few hours,f,t,"North Michigan Park, Michigan Park, University Heights",Entire townhouse,Entire home/apt,09/04/2018,01/08/2020,f,t
23923052,179827733.0,38.9083,-77.02823,,67%,4.0,2.0,,,,31.0,1125.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.47,4.71,4.55,4.89,4.85,4.78,4.49,1.0,1.0,0.0,1.14,0.0,,1.0,2.0,0.0,31.0,1125.0,Entire guest suite,"Washington, DC",,f,f,"Shaw, Logan Circle",Entire guest suite,Entire home/apt,01/04/2018,30/04/2020,f,
23997894,77073200.0,38.89526,-76.98122,100%,100%,2.0,4.0,1.0,3.0,$107.00,1.0,30.0,3.0,21.0,45.0,265.0,450.0,52.0,4.0,4.89,4.93,4.83,4.98,4.94,4.77,4.87,2.0,2.0,0.0,5.15,255.0,27285.0,1.0,2.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,15/04/2018,13/06/2025,f,t
23998270,22585815.0,38.91766,-77.00764,100%,99%,1.0,3.0,,,,2.0,17.0,0.0,0.0,0.0,0.0,326.0,38.0,1.0,4.71,4.85,4.82,4.91,4.89,4.65,4.73,1.0,1.0,0.0,3.72,228.0,,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,04/04/2018,19/05/2025,f,t
24161482,13071021.0,38.90044,-76.99721,100%,96%,1.0,2.0,1.0,1.0,$120.00,2.0,14.0,11.0,31.0,56.0,96.0,164.0,28.0,3.0,4.99,4.98,4.98,4.98,4.99,4.91,4.96,1.0,1.0,0.0,1.94,168.0,20160.0,0.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,08/07/2018,08/06/2025,f,t
24206768,20449943.0,38.94136,-77.02028,100%,96%,1.0,6.0,2.0,3.0,$122.00,1.0,730.0,9.0,25.0,55.0,225.0,181.0,41.0,2.0,4.88,4.92,4.9,4.94,4.95,4.87,4.84,1.0,1.0,0.0,4.08,246.0,30012.0,2.0,1.0,0.0,1.3,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,25/10/2021,01/06/2025,f,t
24371327,86376750.0,38.89141,-76.987,100%,99%,3.0,2.0,1.0,1.0,$74.00,1.0,1125.0,8.0,22.0,52.0,327.0,249.0,30.0,2.0,4.82,4.87,4.78,4.9,4.89,4.87,4.76,3.0,1.0,2.0,3.3,180.0,13320.0,1.0,3.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,t,f,"Capitol Hill, Lincoln Park",Private room in home,Private room,07/04/2019,08/06/2025,f,t
24451819,104509918.0,38.88681,-76.98141,100%,0%,1.0,1.0,,,,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,,0.0,,1.0,1.0,0.0,40.0,40.0,Entire home,"Washington, DC",within a day,f,f,"Capitol Hill, Lincoln Park",Entire home,Entire home/apt,,,f,t
24466018,86376750.0,38.89374,-76.98732,100%,99%,3.0,3.0,1.0,2.0,$90.00,1.0,1125.0,8.0,32.0,62.0,235.0,48.0,24.0,0.0,4.9,4.9,4.9,4.85,4.98,4.9,4.92,3.0,1.0,2.0,0.55,144.0,12960.0,0.0,3.0,0.0,1.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,f,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,06/05/2018,15/05/2025,t,t
24487223,128136372.0,38.91121,-77.01173,100%,100%,1.0,2.0,1.0,1.0,$83.00,31.0,1125.0,0.0,13.0,43.0,223.0,190.0,0.0,0.0,4.89,4.95,4.88,4.92,4.9,4.78,4.86,1.0,1.0,0.0,2.18,0.0,0.0,1.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,22/04/2018,01/05/2024,f,t
24487468,9070652.0,38.91364,-77.00527,83%,92%,2.0,3.0,1.0,2.0,$176.00,4.0,30.0,23.0,48.0,78.0,258.0,145.0,11.0,2.0,4.82,4.94,4.86,4.93,4.9,4.7,4.83,1.0,1.0,0.0,1.66,88.0,15488.0,2.0,1.0,0.0,4.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,23/04/2018,03/06/2025,f,t
24534127,45325566.0,38.93217,-77.03302,100%,100%,6.0,2.0,1.0,1.0,$90.00,2.0,60.0,22.0,47.0,77.0,342.0,185.0,27.0,3.0,4.92,4.91,4.95,4.96,4.93,4.9,4.8,3.0,1.0,2.0,2.12,162.0,14580.0,1.0,3.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire townhouse,Entire home/apt,22/04/2018,16/06/2025,f,t
24656817,5259313.0,38.91914,-77.04258,100%,100%,1.0,2.0,1.0,2.0,$159.00,3.0,730.0,3.0,11.0,11.0,11.0,60.0,10.0,1.0,4.93,4.92,4.85,4.83,4.93,4.97,4.83,1.0,1.0,0.0,0.69,60.0,9540.0,1.0,1.0,0.0,3.0,730.0,Entire condo,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire condo,Entire home/apt,06/05/2018,15/06/2025,f,t
24679376,14130730.0,38.89395,-76.99399,100%,33%,2.0,4.0,,,,10.0,730.0,23.0,53.0,69.0,154.0,3.0,1.0,1.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.06,20.0,,2.0,1.0,0.0,9.8,730.0,Entire townhouse,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,24/04/2021,30/05/2025,f,t
24698468,180699677.0,38.92546,-77.00784,100%,100%,1.0,6.0,,,,1.0,180.0,20.0,50.0,80.0,351.0,147.0,20.0,1.0,4.85,4.86,4.86,4.95,4.93,4.82,4.69,1.0,1.0,0.0,1.74,120.0,,3.0,1.0,0.0,1.0,1125.0,Entire townhouse,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,05/07/2018,08/06/2025,f,t
24731528,35508656.0,38.96927,-77.03621,,0%,2.0,4.0,1.0,2.0,$285.00,3.0,1125.0,29.0,59.0,89.0,364.0,50.0,0.0,0.0,4.88,4.88,4.96,5.0,5.0,4.88,4.84,1.0,1.0,0.0,0.58,0.0,0.0,2.0,1.0,0.0,3.0,1125.0,Entire guest suite,"Magnolia, DE",,f,t,"Takoma, Brightwood, Manor Park",Entire guest suite,Entire home/apt,07/05/2018,20/05/2023,f,t
24810161,521581.0,38.95336,-76.98992,86%,100%,2.0,2.0,1.0,1.0,$72.00,28.0,365.0,0.0,13.0,43.0,318.0,87.0,10.0,0.0,4.92,4.87,4.91,4.83,5.0,4.74,4.89,1.0,1.0,0.0,1.01,255.0,18360.0,0.0,2.0,0.0,28.0,365.0,Entire guest suite,"Washington, DC",within a day,t,t,"North Michigan Park, Michigan Park, University Heights",Entire guest suite,Entire home/apt,18/05/2018,04/05/2025,f,t
24942889,19979392.0,38.90736,-76.93342,100%,100%,10.0,1.0,1.5,1.0,$51.00,13.0,1125.0,1.0,1.0,29.0,304.0,23.0,4.0,1.0,4.91,4.78,4.74,5.0,4.96,4.74,4.78,2.0,0.0,2.0,0.27,104.0,5304.0,1.0,2.0,0.0,13.0,1125.0,Private room in home,"Washington, DC",within an hour,f,t,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Private room in home,Private room,17/05/2018,30/05/2025,f,t
24943100,19979392.0,38.9068,-76.93496,100%,100%,10.0,1.0,1.5,1.0,$51.00,13.0,1125.0,0.0,0.0,7.0,282.0,19.0,2.0,0.0,4.79,4.84,4.74,4.79,4.84,4.58,4.63,2.0,0.0,2.0,0.23,52.0,2652.0,1.0,2.0,0.0,13.0,1125.0,Private room in home,"Washington, DC",within an hour,f,t,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Private room in home,Private room,16/08/2018,21/12/2024,f,t
24945114,127871545.0,38.939,-77.01885,,0%,1.0,2.0,,,,1.0,1125.0,29.0,59.0,89.0,364.0,56.0,0.0,0.0,4.89,4.88,4.89,4.88,4.91,4.82,4.84,1.0,0.0,1.0,0.65,0.0,,,1.0,0.0,1.0,1125.0,Private room in townhouse,"Washington, DC",,f,t,"Brightwood Park, Crestwood, Petworth",Private room in townhouse,Private room,26/05/2018,11/10/2020,f,t
24970653,154321428.0,38.92696,-77.00813,100%,100%,2.0,4.0,,,,2.0,1125.0,15.0,45.0,70.0,250.0,93.0,10.0,0.0,4.87,4.92,4.94,4.92,4.89,4.83,4.85,1.0,1.0,0.0,1.08,60.0,,2.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,01/06/2018,27/04/2025,f,t
25054523,130259254.0,38.94922,-77.02637,100%,95%,3.0,2.0,1.0,1.0,$91.00,2.0,1125.0,15.0,43.0,68.0,336.0,381.0,40.0,3.0,4.96,4.96,4.99,4.98,4.99,4.64,4.88,1.0,1.0,0.0,4.48,240.0,21840.0,1.0,3.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,22/06/2018,02/06/2025,f,t
25126483,158352584.0,38.91879,-77.00804,100%,93%,1.0,2.0,1.0,1.0,$81.00,2.0,30.0,2.0,13.0,23.0,70.0,164.0,17.0,2.0,4.9,4.96,4.96,4.93,4.9,4.65,4.88,1.0,1.0,0.0,1.97,102.0,8262.0,1.0,1.0,0.0,2.0,30.0,Entire guest suite,"Washington, DC",within a day,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,12/08/2018,09/06/2025,f,t
25280093,16259214.0,38.899891,-76.999733,100%,99%,2.0,4.0,1.0,2.0,$140.00,2.0,8.0,20.0,50.0,80.0,260.0,378.0,38.0,5.0,4.85,4.89,4.84,4.97,4.89,4.92,4.81,2.0,2.0,0.0,4.41,228.0,31920.0,1.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,05/06/2018,05/06/2025,f,t
25474562,105748910.0,38.90795,-77.0294,100%,80%,3.0,6.0,,,,2.0,120.0,5.0,25.0,55.0,260.0,96.0,13.0,0.0,4.81,4.82,4.61,4.96,4.93,4.93,4.61,2.0,1.0,1.0,1.14,78.0,,2.0,2.0,0.0,2.0,120.0,Entire condo,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire condo,Entire home/apt,29/07/2018,07/05/2025,f,t
25605861,86401186.0,38.90386,-77.00044,100%,98%,5.0,1.0,1.5,1.0,$91.00,2.0,10.0,23.0,53.0,83.0,353.0,254.0,43.0,1.0,4.96,4.97,4.95,4.98,4.98,4.88,4.89,3.0,1.0,2.0,2.97,255.0,23205.0,1.0,3.0,0.0,2.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in townhouse,Private room,08/06/2018,09/06/2025,f,t
25629848,5850.0,38.91504,-77.07484,100%,82%,3.0,3.0,,,,5.0,1125.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,4.94,4.97,5.0,5.0,4.97,4.87,2.0,2.0,0.0,0.36,0.0,,2.0,2.0,0.0,5.0,1125.0,Entire home,"Washington, DC",within a few hours,t,t,"Georgetown, Burleith/Hillandale",Entire home,Entire home/apt,17/06/2018,24/05/2024,f,t
25882830,22991901.0,38.91127,-77.06751,100%,50%,2.0,3.0,1.0,2.0,$350.00,7.0,225.0,6.0,11.0,11.0,11.0,10.0,0.0,0.0,4.9,4.8,4.7,5.0,4.9,5.0,4.8,1.0,1.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,6.9,225.0,Entire home,"Washington, DC",within a day,f,t,"Georgetown, Burleith/Hillandale",Entire home,Entire home/apt,03/04/2022,30/12/2023,f,t
25885325,134980282.0,38.89981328,-76.92317839,100%,100%,1.0,5.0,1.0,3.0,$102.00,1.0,90.0,9.0,36.0,66.0,92.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,,0.0,0.0,2.0,1.0,0.0,1.1,90.0,Entire home,"Washington, DC",within an hour,f,t,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Entire home,Entire home/apt,,,f,t
25950556,4471145.0,38.913933,-77.040741,80%,71%,14.0,2.0,1.0,2.0,$132.00,14.0,365.0,0.0,5.0,26.0,111.0,42.0,17.0,2.0,4.83,4.86,4.81,4.88,4.95,4.95,4.79,2.0,2.0,0.0,1.06,255.0,33660.0,1.0,2.0,0.0,14.0,365.0,Entire rental unit,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,18/03/2022,12/06/2025,f,t
26133778,20668969.0,38.90649,-76.9895,100%,100%,1.0,2.0,,,,2.0,60.0,2.0,2.0,2.0,2.0,246.0,28.0,3.0,4.93,4.96,4.97,4.98,4.98,4.62,4.91,1.0,1.0,0.0,2.91,168.0,,1.0,1.0,0.0,2.2,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire guest suite,Entire home/apt,08/07/2018,15/06/2025,f,t
26192482,75458574.0,38.90318,-76.99876,0%,,3.0,4.0,1.0,2.0,$150.00,31.0,180.0,30.0,60.0,90.0,270.0,57.0,0.0,0.0,4.77,4.89,4.72,4.91,4.91,4.96,4.81,1.0,1.0,0.0,0.67,0.0,0.0,0.0,1.0,0.0,31.0,180.0,Entire condo,"Washington, DC",a few days or more,f,f,"Union Station, Stanton Park, Kingman Park",Entire condo,Entire home/apt,07/07/2018,30/07/2022,f,t
26337047,85931792.0,38.91636,-77.01475,90%,91%,2.0,3.0,1.0,1.0,$114.00,4.0,1125.0,20.0,45.0,75.0,165.0,145.0,17.0,2.0,4.87,4.88,4.94,4.94,4.92,4.81,4.84,2.0,2.0,0.0,1.72,136.0,15504.0,1.0,2.0,0.0,4.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,22/07/2018,22/05/2025,f,t
26467861,5717655.0,38.91633,-77.0235,100%,100%,3.0,1.0,1.0,1.0,$140.00,5.0,60.0,27.0,57.0,87.0,267.0,47.0,2.0,1.0,4.89,4.94,4.98,5.0,4.98,4.89,4.81,2.0,0.0,2.0,0.56,20.0,2800.0,1.0,2.0,0.0,5.0,1125.0,Private room in townhouse,,within an hour,t,f,"Howard University, Le Droit Park, Cardozo/Shaw",Private room in townhouse,Private room,19/07/2018,19/05/2025,f,t
26573028,24953267.0,38.93434,-77.05842,100%,96%,8.0,3.0,1.0,1.0,$75.00,31.0,365.0,0.0,7.0,37.0,312.0,134.0,6.0,1.0,4.6,4.79,4.43,4.81,4.87,4.96,4.68,3.0,3.0,0.0,1.59,255.0,19125.0,0.0,3.0,0.0,31.0,365.0,Entire rental unit,"Washington, DC",within a few hours,f,f,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire rental unit,Entire home/apt,19/07/2018,30/05/2025,f,t
26579917,99955771.0,38.91539,-77.03474,100%,100%,3.0,2.0,1.0,1.0,$84.00,1.0,1125.0,6.0,11.0,22.0,233.0,373.0,41.0,2.0,4.91,4.94,4.93,4.94,4.92,4.98,4.86,3.0,3.0,0.0,4.42,246.0,20664.0,1.0,3.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,13/07/2018,09/06/2025,t,t
26605048,167034668.0,38.90366,-77.06064,100%,100%,6.0,4.0,1.0,2.0,$96.00,31.0,1125.0,0.0,14.0,34.0,223.0,141.0,5.0,1.0,4.87,4.95,4.9,4.94,4.99,4.93,4.84,2.0,2.0,0.0,1.67,255.0,24480.0,0.0,2.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Georgetown, Burleith/Hillandale",Entire rental unit,Entire home/apt,12/07/2018,31/05/2025,t,t
26669063,122469617.0,38.88138,-76.99374,100%,100%,2.0,2.0,1.0,1.0,$85.00,31.0,365.0,10.0,25.0,25.0,224.0,51.0,2.0,1.0,4.65,4.78,4.55,4.88,4.78,4.9,4.67,1.0,1.0,0.0,0.63,124.0,10540.0,0.0,2.0,0.0,31.0,365.0,Entire rental unit,"Oakton, VA",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,28/10/2018,04/06/2025,t,t
26669187,61446090.0,38.93649,-76.98844,100%,100%,3.0,3.0,1.5,2.0,$120.00,3.0,25.0,14.0,38.0,68.0,248.0,135.0,32.0,3.0,4.77,4.79,4.85,4.9,4.9,4.88,4.76,2.0,2.0,0.0,1.83,192.0,23040.0,1.0,3.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"North Michigan Park, Michigan Park, University Heights",Entire rental unit,Entire home/apt,23/05/2019,08/06/2025,t,t
26686977,105711806.0,38.89736,-76.9777,80%,94%,7.0,2.0,1.0,1.0,$84.00,31.0,250.0,0.0,8.0,38.0,313.0,67.0,1.0,0.0,4.52,4.78,4.66,4.96,4.93,4.72,4.69,3.0,3.0,0.0,0.8,62.0,5208.0,0.0,3.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,05/08/2018,31/08/2024,t,t
26786454,30315692.0,38.91012,-77.06565,100%,99%,9.0,4.0,1.0,2.0,$168.00,2.0,31.0,19.0,47.0,57.0,57.0,325.0,36.0,5.0,4.96,4.98,4.95,4.98,4.97,4.98,4.9,2.0,2.0,0.0,3.9,216.0,36288.0,2.0,6.0,0.0,2.8,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Georgetown, Burleith/Hillandale",Entire rental unit,Entire home/apt,17/08/2018,01/06/2025,t,t
26940356,76443009.0,38.89117,-76.99776,100%,100%,4.0,6.0,1.5,2.0,$241.00,2.0,1125.0,4.0,10.0,15.0,15.0,84.0,10.0,0.0,4.81,4.86,4.83,4.96,4.94,5.0,4.82,1.0,1.0,0.0,1.01,60.0,14460.0,3.0,1.0,0.0,2.0,1125.0,Entire home,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire home,Entire home/apt,16/08/2018,18/04/2025,t,t
26956067,20323095.0,38.92365,-76.96437,100%,63%,2.0,2.0,1.0,1.0,$133.00,2.0,6.0,0.0,0.0,0.0,228.0,33.0,1.0,0.0,4.76,4.73,4.82,4.85,4.82,4.73,4.73,2.0,2.0,0.0,0.39,6.0,798.0,1.0,2.0,0.0,2.0,6.0,Entire guest suite,"Washington, DC",within a few hours,f,t,"Woodridge, Fort Lincoln, Gateway",Entire guest suite,Entire home/apt,30/07/2018,12/08/2024,f,t
26995160,3991758.0,38.97089,-77.03095,100%,90%,3.0,1.0,1.0,1.0,$57.00,7.0,1125.0,9.0,9.0,9.0,70.0,46.0,5.0,1.0,4.87,4.96,4.91,4.96,4.91,4.83,4.76,1.0,1.0,0.0,0.55,70.0,3990.0,1.0,1.0,0.0,18.0,1125.0,Entire home,"Washington, DC",within an hour,f,t,"Takoma, Brightwood, Manor Park",Entire home,Entire home/apt,19/08/2018,30/05/2025,f,t
26998386,58390546.0,38.88253,-76.98414,100%,95%,2.0,4.0,1.5,2.0,$264.00,2.0,1125.0,22.0,50.0,80.0,245.0,232.0,23.0,3.0,4.93,4.97,4.89,4.96,4.99,4.96,4.83,2.0,2.0,0.0,2.8,138.0,36432.0,2.0,2.0,0.0,2.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire home,Entire home/apt,26/08/2018,08/06/2025,f,t
27059660,1904712.0,38.9543,-77.03426,100%,97%,1.0,4.0,1.0,2.0,$138.00,3.0,1125.0,27.0,54.0,84.0,267.0,205.0,12.0,1.0,4.9,4.96,4.89,4.97,4.95,4.88,4.89,1.0,1.0,0.0,2.44,72.0,9936.0,0.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,27/07/2018,19/05/2025,t,t
27137715,80788728.0,38.92129,-77.00263,,100%,1.0,2.0,,,,2.0,1125.0,0.0,0.0,0.0,0.0,206.0,1.0,0.0,4.84,4.97,4.93,4.99,4.96,4.68,4.83,1.0,1.0,0.0,2.47,6.0,,,1.0,0.0,2.0,1125.0,Entire guest suite,"Washington, DC",,f,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,14/08/2018,11/07/2024,f,
