id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
31241819,233733884,38.8725,-76.98202,100,92,2,5,1,3,168,2,1125,28,58,88,363,139,10,1,4.78,4.88,4.86,4.94,4.95,4.37,4.7,2,2,0,1.77,60,10080,2,2,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,f,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire rental unit,Entire home/apt,01/07/2019,07/06/2025,f,t
31249608,23455172,38.90345,-76.99064,100,100,1,8,2.5,4,270,3,5,0,22,49,143,341,77,6,4.86,4.89,4.82,4.95,4.98,4.58,4.76,1,1,0,4.35,255,68850,3,1,0,2.5,1125,Entire townhouse,"Washington, DC",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire townhouse,Entire home/apt,01/07/2019,09/06/2025,f,t
31281765,16325168,38.95614,-77.07947,100,98,3,5,1,1,119,90,1125,0,0,0,0,18,0,0,5,5,4.89,5,4.89,5,5,1,1,0,0.55,0,12338,3,1,0,30,1125,Entire home,"Washington, DC",within an hour,f,t,"Friendship Heights, American University Park, Tenleytown",Entire home,Entire home/apt,10/02/2022,30/07/2023,f,t
31310107,159839010,38.92482,-77.02338,100,96,9,1,1,1,119,4,730,0,0,0,0,32,0,0,4.59,4.69,4.72,4.97,4.91,4.75,4.63,4,0,4,0.41,0,12338,2,5,0,4,730,Private room in home,"Fairfax, VA",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,24/03/2024,f,t
31313892,159839010,38.92554,-77.02332,100,96,9,2,1,1,119,4,730,0,0,0,0,29,1,0,4.52,4.45,4.72,4.86,4.72,4.59,4.55,4,0,4,0.37,8,12338,1,5,0,4,730,Private room in home,"Fairfax, VA",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,04/09/2024,f,t
31315484,159839010,38.92482,-77.02338,100,96,9,1,1,1,119,4,730,0,0,0,0,57,1,0,4.47,4.54,4.77,4.91,4.82,4.67,4.39,4,0,4,0.73,8,12338,2,5,0,4,730,Private room in home,"Fairfax, VA",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,11/12/2024,f,t
31332079,195016684,38.8883,-76.98516,100,98,1,2,1,1,119,180,1125,0,0,0,0,2,0,0,5,4.5,5,5,5,5,5,1,1,0,0.03,0,12338,1,1,0,180,1125,Entire condo,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,11/01/2019,15/02/2020,f,t
31338157,90117890,38.91159,-77.02533,100,100,6,5,1,1,119,3,90,16,31,57,325,138,13,1,4.72,4.85,4.78,4.94,4.94,4.83,4.7,6,6,0,1.86,78,12338,2,6,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,f,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,03/10/2019,16/06/2025,f,t
31390865,1158402,38.87028,-76.98517,100,97,12,2,1,1,68,2,29,20,50,80,140,272,48,3,4.89,4.91,4.8,4.91,4.95,4.43,4.83,8,5,3,3.48,255,17340,1,8,0,3,1125,Private room in home,"Washington, DC",within an hour,t,t,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Private room in home,Private room,03/10/2019,14/06/2025,f,t
31472311,15517555,38.86441,-76.96274,100,100,2,8,1,1,119,3,1125,4,18,18,48,30,5,0,4.83,4.87,4.73,4.87,5,4.77,4.83,1,1,0,0.42,30,12338,5,2,0,3,1125,Entire home,"Washington, DC",within an hour,t,f,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Entire home,Entire home/apt,03/10/2019,11/08/2024,f,t
31488243,1158402,38.87019,-76.98739,100,97,12,8,3.5,6,450,2,29,10,40,70,148,6,2,1,5,4.83,4.83,4.83,4.83,4.5,5,8,5,3,0.08,12,5400,3,8,0,3,29,Entire home,"Washington, DC",within an hour,t,t,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home,Entire home/apt,03/10/2019,09/06/2025,f,t
31517023,108050042,38.93921293,-76.99346554,100,92,2,2,1,1,56,26,360,0,18,48,84,23,4,1,4.96,4.96,5,4.87,5,4.83,4.87,2,1,1,0.3,208,11648,0,2,0,26,360,Private room in home,"Washington, DC",within a few hours,t,t,"North Michigan Park, Michigan Park, University Heights",Private room in home,Private room,03/10/2019,24/05/2025,f,t
31570396,6880365,38.91989,-77.03344,100,100,2,2,1,1,110,2,1125,8,38,68,248,348,45,3,4.97,4.97,4.89,4.96,4.99,4.96,4.86,1,1,0,4.47,255,28050,0,2,0,2,1125,Entire rental unit,"Bend, OR",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,16/06/2025,t,t
31592816,1158402,38.86816,-76.98694,100,97,12,4,1,3,109,2,29,11,41,71,161,375,50,3,4.77,4.86,4.74,4.87,4.97,4.39,4.79,8,5,3,4.86,255,27795,1,8,0,3,1125,Entire home,"Washington, DC",within an hour,t,t,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home,Entire home/apt,03/10/2019,16/06/2025,f,t
31599341,128923810,38.92271,-77.04603,100,100,2,4,2,2,136,31,1125,0,4,4,225,11,3,0,4.82,5,4.73,5,5,5,4.91,1,1,0,0.16,186,25296,2,1,0,31,1125,Entire condo,"Washington, DC",within a few hours,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire condo,Entire home/apt,03/10/2019,08/03/2025,t,t
31621711,237064753,38.95639,-76.99818,100,100,2,2,1,1,36,31,365,0,0,29,106,2,0,0,4.5,5,5,5,4,4.5,5,1,0,1,0.03,0,0,1,1,0,31,1125,Private room in home,"Washington, DC",within an hour,f,t,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room in home,Private room,03/10/2019,01/02/2019,f,t
31624271,5467394,38.88562,-77.00367,100,100,4,4,2.5,3,189,2,10,0,0,0,14,21,3,0,5,5,5,5,5,5,4.95,2,1,1,0.29,18,3402,3,2,0,2.3,10,Private room in townhouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Private room in townhouse,Private room,08/07/2019,16/05/2025,f,t
31625278,5943445,38.86806,-76.96286,100,100,1,6,1,1,119,3,30,29,59,89,364,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,1,1,0,0,0,12338,3,1,0,3,30,Entire home,"Washington, DC",within a few hours,f,f,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home,Entire home/apt,03/10/2019,09/06/2025,f,t
31708124,6555931,38.92595,-77.02448,100,99,1,2,1,1,97,1,1125,9,39,69,344,287,43,0,4.93,4.94,4.92,4.94,4.97,4.72,4.82,1,1,0,3.76,255,24735,1,1,0,1,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,15/05/2025,f,t
31809354,238394816,38.92373,-77.04196,100,100,1,6,2,3,213,2,1125,11,41,71,72,341,66,8,4.97,4.98,4.97,4.99,4.99,4.97,4.9,1,1,0,4.41,255,54315,2,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,02/11/2019,11/06/2025,t,t
31824956,238503631,38.92546,-77.0357,100,98,1,3,1,2,119,4,60,7,18,39,219,115,30,3,4.96,4.97,4.97,4.99,4.99,4.93,4.92,1,1,0,1.57,240,28560,1,1,0,4,1125,Entire rental unit,"Washington, DC",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,11/06/2025,f,t
31836147,9680354,38.91157,-77.02333,100,100,15,16,1,1,119,2,365,8,34,63,318,234,48,2,4.93,4.95,4.88,4.98,4.97,4.82,4.82,8,8,0,3.02,255,12338,5,9,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,02/03/2019,15/06/2025,t,t
31863489,42865328,38.84781,-76.96959,100,50,1,1,1,1,66,31,1125,23,41,41,41,6,3,0,4.67,4.83,4.67,5,5,4,4.5,1,0,1,0.08,186,12276,1,1,0,31,1125,Private room in home,"Washington, DC",within an hour,f,t,"Douglas, Shipley Terrace",Private room in home,Private room,02/03/2019,02/11/2024,f,t
31887632,220082929,38.89618,-77.00212,100,100,2,4,1,2,146,1,365,17,47,77,77,10,0,0,4.7,4.7,4.7,4.7,4.5,5,4.8,1,1,0,0.14,0,0,1,1,0,1,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,03/10/2019,09/03/2020,f,t
31929526,95350797,38.89091,-76.93671,80,100,3,5,1,3,77,31,1125,0,28,58,148,133,1,0,4.63,4.68,4.59,4.77,4.74,4.38,4.59,1,1,0,1.88,62,4774,2,2,0,31,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Capitol View, Marshall Heights, Benning Heights",Entire townhouse,Entire home/apt,03/10/2019,01/03/2025,f,t
31953126,570552730,38.92645,-77.04076,100,98,2,2,1,1,114,1,90,16,46,76,76,128,17,4,4.79,4.79,4.73,4.94,4.96,4.95,4.73,1,1,0,1.68,102,11628,0,2,0,8.2,90,Entire rental unit,"Washington, DC",within an hour,f,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,03/10/2019,08/06/2025,f,t
31986507,239817994,38.89305496,-76.99813843,100,98,1,6,1,2,159,2,10,7,33,63,63,329,46,3,4.84,4.91,4.88,4.96,4.87,4.97,4.83,1,1,0,4.26,255,40545,1,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,f,t
31987896,6970679,38.9075,-77.02621,100,98,7,4,1,1,139,2,7,7,20,50,222,192,9,1,4.64,4.85,4.53,4.83,4.67,4.93,4.67,3,3,0,2.49,54,7506,1,3,0,2,1125,Entire guest suite,"Washington, DC",within an hour,f,f,"Shaw, Logan Circle",Entire guest suite,Entire home/apt,03/10/2019,21/05/2025,f,t
32021833,61076428,38.88961,-76.9258,100,100,1,2,1,1,61,2,1125,24,54,84,264,209,39,4,4.81,4.83,4.74,4.89,4.92,4.63,4.71,1,1,0,2.74,234,14274,1,1,0,2,1125,Entire home,"Fort Washington, MD",within an hour,t,f,"Capitol View, Marshall Heights, Benning Heights",Entire home,Entire home/apt,03/10/2019,02/06/2025,t,t
32041730,18493253,38.92804,-77.07598,100,100,4,7,1,3,214,5,1125,29,57,87,234,68,3,0,4.65,4.74,4.53,4.93,4.9,4.91,4.65,2,2,0,0.88,30,6420,2,3,0,5,1125,Entire rental unit,"Washington, DC",within a few hours,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire rental unit,Entire home/apt,03/10/2019,22/04/2025,f,t
32049221,56624653,38.93321,-76.99106,100,100,3,6,1,5,173,3,28,23,42,43,43,130,0,0,4.98,4.96,4.96,5,4.98,4.91,4.88,1,1,0,1.72,0,0,2,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Brookland, Brentwood, Langdon",Entire rental unit,Entire home/apt,04/02/2019,27/05/2024,f,t
32069236,3532124,38.91097641,-77.0148468,100,100,19,7,1,1,119,1,1125,12,42,67,152,264,9,2,4.86,4.89,4.76,4.94,4.93,4.84,4.78,7,7,0,3.42,54,12338,3,18,0,2.1,1125,Entire condo,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire condo,Entire home/apt,03/10/2019,14/06/2025,t,t
32104084,237463,38.93528,-77.04472,100,100,3,2,1,1,81,2,1125,1,4,4,64,41,7,0,5,4.93,5,5,5,5,4.98,1,1,0,0.53,42,3402,0,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,02/01/2025,f,t
32134188,240619483,38.90984,-77.04768,55,70,8,2,1,2,89,1,365,17,47,77,347,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,6,4,2,0,0,0,0,6,0,1,365,Room in hotel,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Room in hotel,Private room,03/10/2019,09/06/2025,f,t
32159180,241250039,38.91616,-77.03942,100,98,6,2,1.5,1,100,60,1125,28,58,88,363,2,1,0,5,5,5,5,5,5,5,1,0,1,0.03,120,12000,1,1,0,58.2,1125,Private room in townhouse,"Bethesda, MD",within an hour,f,f,"Dupont Circle, Connecticut Avenue/K Street",Private room in townhouse,Private room,05/02/2019,06/07/2024,f,t
32168514,73385154,38.882996,-77.003784,100,98,1,4,1,2,119,1,25,12,31,36,184,439,82,9,4.82,4.91,4.68,4.98,4.95,4.99,4.82,1,1,0,5.69,255,30345,1,1,0,1,25,Entire home,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire home,Entire home/apt,03/10/2019,13/06/2025,f,t
32284361,247086,38.94231,-77.02228,100,0,1,3,1,1,119,4,1125,0,0,0,0,101,0,0,4.92,4.94,4.97,4.98,4.94,4.91,4.89,1,1,0,1.32,0,12338,2,1,0,4,1125,Entire rental unit,"Washington D.C., DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,03/03/2019,22/04/2024,f,t
32308418,5487930,38.91171,-77.04559,94,93,45,1,2.5,1,140,30,400,0,19,49,296,18,0,0,4.83,4.61,4.44,4.94,5,5,4.67,16,3,13,0.24,0,0,1,19,0,1,1125,Private room in townhouse,"Washington, DC",within a few hours,t,t,"Dupont Circle, Connecticut Avenue/K Street",Private room in townhouse,Private room,03/07/2019,07/04/2024,t,t
32339473,12003362,38.91052,-77.02671,67,50,2,4,1,2,68,31,1125,0,0,0,68,20,2,0,4.6,4.9,4.5,4.95,4.85,5,4.9,1,1,0,0.26,124,8432,2,1,0,31,1125,Entire rental unit,"Washington, DC",within a day,f,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,03/09/2019,04/03/2025,f,t
32341970,2430045,38.91205,-77.02536,100,97,5,8,1,1,119,2,31,21,33,63,338,55,19,1,4.67,4.82,4.69,4.89,4.51,4.91,4.73,1,1,0,0.71,114,12338,3,3,0,2,1125,Entire home,"Washington, DC",within an hour,f,f,"Shaw, Logan Circle",Entire home,Entire home/apt,03/10/2019,02/06/2025,t,t
32358982,487806,38.91511,-77.04446,100,99,256,2,1,1,67,1,1000,0,7,37,153,122,3,0,4.57,4.54,4.6,4.9,4.86,4.93,4.57,28,28,0,1.58,18,1206,1,92,0,31,1125,Entire condo,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire condo,Entire home/apt,03/10/2019,03/02/2025,f,t
32361612,242984873,38.89715,-77.0016,100,99,1,3,1,1,141,3,28,7,33,59,322,186,35,3,4.76,4.85,4.71,4.81,4.84,4.98,4.8,1,1,0,2.41,210,29610,1,1,0,3,28,Entire rental unit,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,03/10/2019,28/05/2025,f,t
32373883,107434423,38.905065,-77.051708,99,97,5683,2,1,1,119,31,1125,0,0,0,185,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,199,199,0,0,0,12338,1,4887,0,31,1125,Entire rental unit,"New York, NY",within an hour,f,t,"West End, Foggy Bottom, GWU",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,t,t
32387655,243204916,38.94259,-77.00367,100,50,3,1,1,1,112,2,30,30,60,90,270,2,0,0,5,5,5,5,5,5,4.5,2,1,1,0.03,0,0,1,2,0,2,30,Private room in home,"Washington, DC",within an hour,f,t,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room in home,Private room,03/10/2019,30/06/2019,f,t
32421507,108080929,38.89791,-76.98726,100,68,45,3,1,2,100,31,720,11,24,24,191,75,4,0,4.91,4.96,5,4.96,5,4.93,4.89,2,2,0,0.98,248,24800,2,43,0,31,720,Entire home,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire home,Entire home/apt,03/05/2019,05/05/2025,f,t
32447133,29407969,38.94478,-77.08328,100,91,1,2,1,1,194,2,6,29,59,89,107,194,11,0,4.87,4.94,4.89,4.94,4.96,4.97,4.86,1,1,0,2.53,66,12804,1,1,0,2,6,Entire guest suite,"Washington, DC",within an hour,t,f,"Friendship Heights, American University Park, Tenleytown",Entire guest suite,Entire home/apt,03/03/2019,30/03/2025,f,t
32451420,5297856,38.94789,-77.02693,100,95,1,3,1,2,106,3,29,3,33,63,153,113,23,2,4.93,4.97,4.94,4.96,4.96,4.69,4.96,1,1,0,1.49,138,14628,1,1,0,3,29,Entire guest suite,"Washington, DC",within a few hours,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,03/10/2019,01/06/2025,f,t
32464624,7703359,38.88292,-76.98664,90,98,3,8,2,3,405,3,180,9,25,54,267,103,15,2,4.87,4.9,4.84,5,4.95,4.94,4.69,3,3,0,1.36,90,36450,3,3,0,3,180,Entire townhouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,03/10/2019,09/06/2025,f,t
32501240,241508765,38.91897,-77.07932,100,83,4,1,1,1,119,31,365,0,0,0,0,29,0,0,4.59,4.83,4.9,4.86,4.76,4.83,4.66,3,3,0,0.38,0,12338,1,3,0,31,365,Entire rental unit,"Washington, DC",within a few hours,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire rental unit,Entire home/apt,03/10/2019,13/08/2023,f,t
32515738,122447633,38.95907,-77.02405,100,100,1,7,1,3,189,3,30,25,55,85,265,139,7,2,4.57,4.68,4.66,4.86,4.83,4.73,4.57,1,1,0,1.82,42,7938,3,1,0,3,30,Entire townhouse,United States,within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,03/10/2019,26/05/2025,f,t
32521904,244371151,38.94275,-77.03947,100,88,2,4,1,1,135,4,730,9,15,45,320,109,8,2,4.94,4.94,4.97,4.94,4.95,4.9,4.94,1,1,0,1.44,64,8640,1,2,0,4,1125,Entire guest suite,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,03/10/2019,08/06/2025,f,t
32524882,16644446,38.87699,-77.01626,100,98,186,3,1,1,119,3,365,0,0,0,0,32,0,0,4.72,4.75,4.84,4.78,4.75,4.94,4.81,26,26,0,0.42,0,12338,1,75,0,3,365,Entire rental unit,United States,within an hour,t,t,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire rental unit,Entire home/apt,04/07/2019,16/12/2022,f,t
32550823,16644446,38.8761,-77.01411,100,98,186,5,1,1,119,3,365,0,0,0,0,22,0,0,4.86,4.82,4.82,4.95,4.86,4.82,4.77,26,26,0,0.3,0,12338,2,75,0,3,365,Entire rental unit,United States,within an hour,t,t,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire rental unit,Entire home/apt,06/07/2019,23/02/2024,f,t
32640238,123268799,38.900383,-76.97777557,100,96,2,4,2,2,85,2,365,3,19,37,217,312,46,1,4.53,4.54,4.64,4.87,4.81,4.26,4.51,2,2,0,4.07,255,21675,2,2,0,3.9,1125,Entire rental unit,"Washington, DC",within an hour,f,f,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,03/05/2019,26/05/2025,f,t
32648943,123268799,38.90137,-76.97872,100,96,2,8,3,4,131,2,365,3,19,42,222,5,0,0,4.4,4.6,5,4.8,4.4,3.8,4.4,2,2,0,0.07,0,0,3,2,0,3.9,1125,Entire rental unit,"Washington, DC",within an hour,f,f,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,03/10/2019,02/05/2022,f,t
32694234,241508765,38.91962,-77.07792,100,83,4,2,1,1,119,31,180,0,0,1,179,42,0,0,4.69,4.81,4.88,4.93,4.83,4.86,4.69,3,3,0,0.56,0,12338,1,3,0,31,180,Entire rental unit,"Washington, DC",within a few hours,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire rental unit,Entire home/apt,04/01/2019,15/10/2022,f,t
32726582,99955771,38.91468,-77.03359,100,100,3,2,1,1,89,1,1125,1,10,17,237,361,40,1,4.88,4.91,4.88,4.95,4.94,4.99,4.82,3,3,0,4.79,240,21360,1,3,0,1,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,04/12/2019,11/06/2025,t,t
32749515,246291297,38.91626,-77.02366,50,100,2,3,1,1,119,31,1125,21,51,81,261,149,0,0,4.8,4.84,4.68,4.72,4.68,4.87,4.75,1,1,0,1.95,0,12338,1,1,0,31,1125,Entire rental unit,"Washington, DC",within a day,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,03/10/2019,05/06/2024,t,t
32766486,2379779,38.95717,-77.01966,96,77,3,5,1,2,72,2,1125,22,52,82,357,104,19,3,4.71,4.78,4.76,4.88,4.95,4.56,4.7,3,2,1,1.37,114,8208,1,3,0,2,1125,Entire guest suite,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,03/10/2019,10/06/2025,f,t
32783237,8440607,38.93165,-77.04242,100,100,1,6,2,3,222,2,20,4,23,38,110,83,76,6,5,5,5,4.96,5,4.98,4.98,1,1,0,6.3,255,56610,2,1,0,2,1125,Entire home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home,Entire home/apt,03/10/2019,15/06/2025,f,t
32787044,195467577,38.91125,-77.0847,100,97,6,2,1,1,214,3,1125,9,27,57,148,104,17,2,4.99,4.97,4.99,4.96,4.99,4.95,4.86,1,1,0,1.38,102,21828,1,5,0,3,45,Entire rental unit,"Washington, DC",within an hour,f,t,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire rental unit,Entire home/apt,04/07/2019,14/06/2025,t,t
32807714,119476075,38.9238,-77.04389,100,100,1,1,1,1,119,31,180,0,0,0,0,6,1,0,4.67,4.67,4.17,5,5,4.83,4.5,1,0,1,0.1,62,12338,1,1,0,31,180,Private room in rental unit,"Washington, DC",within an hour,f,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Private room in rental unit,Private room,03/10/2019,20/12/2024,f,t
32812876,1922341,38.9105,-77.01586,100,91,4,6,1,2,145,2,1125,13,30,55,225,159,23,2,4.79,4.81,4.89,4.87,4.95,4.74,4.72,4,4,0,2.08,138,20010,2,4,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,f,t
32815444,246859433,38.93598,-77.0211,100,100,1,2,1,2,60,3,30,3,12,21,254,268,53,5,4.81,4.82,4.84,4.97,4.93,4.76,4.82,1,1,0,3.51,255,15300,1,1,0,3,1125,Entire townhouse,"Washington, DC",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire townhouse,Entire home/apt,03/10/2019,09/06/2025,t,t
32846587,44949993,38.92767,-77.02397,100,98,21,2,2.5,1,61,31,1125,0,0,9,284,29,1,0,4.69,4.69,4.48,5,4.9,4.79,4.34,10,2,8,0.38,62,3782,1,11,0,31,1125,Private room in rental unit,"Washington, DC",within a few hours,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in rental unit,Private room,03/10/2019,26/06/2024,t,t
32864907,107434423,38.9009944,-77.0495786,99,97,5683,2,1,1,119,31,1125,14,14,14,182,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,199,199,0,0,0,12338,1,4887,0,42.1,1125,Entire rental unit,"New York, NY",within an hour,f,t,"West End, Foggy Bottom, GWU",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,t,t
32870364,243171543,38.92191,-77.03074,100,100,2,2,1,1,85,2,31,0,8,14,223,155,42,1,4.92,4.96,4.87,4.97,4.98,4.95,4.9,1,1,0,2.04,252,21420,1,1,0,2,31,Entire rental unit,"Washington, DC",within a few hours,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,21/05/2025,f,t
32872580,232895115,38.86731,-76.94762,100,100,4,12,3.5,6,320,2,1125,13,41,71,87,119,14,3,4.83,4.9,4.83,4.93,4.92,4.42,4.73,2,2,0,1.57,84,26880,3,2,0,2,1125,Entire townhouse,"Washington, DC",within an hour,t,f,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire townhouse,Entire home/apt,03/10/2019,02/06/2025,f,t
32899986,27323824,38.91649,-77.01515,100,80,10,6,1,1,119,3,365,6,26,55,222,319,42,1,4.72,4.84,4.74,4.78,4.91,4.74,4.65,1,1,0,4.18,252,12338,3,1,0,3.9,365,Entire home,"Washington, DC",within an hour,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home,Entire home/apt,03/10/2019,31/05/2025,f,t
32941255,184467515,38.91804,-77.04396,100,100,2,2,1,1,83,2,14,5,6,6,19,382,59,6,4.97,4.96,4.97,4.98,4.87,4.97,4.91,1,1,0,5.61,255,21165,0,1,0,2,14,Entire rental unit,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,03/10/2019,04/06/2025,f,t
33008668,58390546,38.88038,-76.98516,100,95,2,2,1.5,1,192,2,1125,30,60,90,266,166,28,3,4.97,4.98,4.92,4.93,4.97,4.95,4.91,2,2,0,2.2,168,32256,1,2,0,2,1125,Entire townhouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,04/05/2019,09/06/2025,f,t
33062209,107434423,38.9039806,-77.0167765,99,97,5683,2,1,1,247,31,1125,0,0,1,1,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,199,199,0,0,0,0,1,4887,0,31,1125,Entire rental unit,"New York, NY",within an hour,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,t,t
